Endpoint Name,Site,Last Logged In User,OS Username,Group,Tags,Domain,Account,Console Visible IP,Agent Version,Serial Number,Subscribed On,Device Type,Model Name,OS,OS Version,Architecture,Memory,CPU Count,CPU Type,Core Count,Management Connectivity,Network Status,Update Status,Scan Status,Last Reported IP,Pending Uninstall,Disk Encryption,Agent UUID,Agent ID,Customer Identifier,Console Migration Status,Operational State,Operational State Expiration,Last Reboot Date,Installer Type,Reboot Required due to Threat,User Action Required,Remote Profiling State,Remote Profiling Expiration,Storage Type,Storage Name,Cloud Account,Cloud Location,Cloud Network,Cloud Image,Cloud Tags,Cloud Instance Size,Cloud Instance ID,Cloud Security Group,Cluster Name,K8s Type,K8s Version,Agent Namespace,Agent Pod Name,K8s Node Name,K8s Node Labels,Is Uninstalled,Decommissioned at
SW2021040229NT,국내 법인,myunghyunoh,N/A,PC Group,보전기술팀 : 오명현,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR30002W,2023-03-02 3:01,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19045",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 02, 2023 03:43:04 AM )",192.9.35.86,No,Off,7500dfc98cbf4b1faacf43cf785bd3f5,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:26,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW207110013WS,국내 법인,creapas,N/A,PC Group,금형설계팀 : 김종호,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,4CE245CBH6,2023-03-02 3:01,desktop,HP - HP Z8 G4 Workstation,Windows,"Windows 10 Pro for Workstations,19044",64 bit,64 GB,16,Intel(R) Xeon(R) Silver 4208 CPU @ 2.10GHz,16,Online,Connected,Up to date,"Completed( Mar 02, 2023 03:41:10 AM )",192.9.21.179,No,Off,5fa50fe54a5d46e1aec3623fd09bb60e,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-23 22:36,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT091,국내 법인,mina.kim,N/A,PC Group,생산기술2팀 : 김미나,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,0YNN91IKC00005,2023-03-02 3:01,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 370E5M/371B5M/371B5S",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 03:57:44 AM )",192.9.208.130,No,Off,9b9318b4bd45434192a3ab7008aa1985,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:57,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT270,국내 법인,tkdwns100,N/A,PC Group,생산관리팀 : 박상준,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YT90001ZH,2023-03-02 3:12,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 03:48:18 AM )",192.9.35.244,No,Off,e7ef2292deaa4a049e5e0bd6a932db87,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:25,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-JIF-DT038,국내 법인,leest,N/A,PC Group,지사생산관리팀 : 이성택,SWHITECH,SW Hitech,119.198.7.66,22.2.5.806,KF1X98CM4A0005,2023-03-02 3:24,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400T7A/400S7A",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-6600K CPU @ 3.50GHz,4,Online,Connected,Up to date,"Completed( Mar 02, 2023 04:52:12 AM )",192.9.210.118,No,Off,c92ac7f9e53149d9beee3d7904dbb4e5,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:39,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT152,국내 법인,kwonyuong,N/A,PC Group,보전기술팀 : 권용택,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,44WM9FBNA00022,2023-03-02 3:40,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XCJ/550XCR",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 05:06:54 AM )",192.9.35.141,No,Off,3bad33cbe5274b4ea991c5ee1f4d5040,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:39,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
DESKTOP-QD91G6S,국내 법인,Administrator,N/A,PC Group,공용PC : 공용PC,WORKGROUP,SW Hitech,222.188.94.222,22.2.5.806,System Serial Number,2023-03-02 4:01,desktop,System manufacturer - System Product Name,Windows,"Windows 10 Pro,19045",64 bit,8 GB,8,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,8,Offline,Connected,Up to date,"Completed( Mar 02, 2023 04:33:34 AM )",192.9.218.158,No,Off,5f9a334bb69a447d959534ec268062bb,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-21 4:01,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT084,국내 법인,juheejin,N/A,PC Group,글로벌개발팀 : 진주희,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,1CT191JMC00008,2023-03-02 4:46,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XBE/350XBE",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 05:47:18 AM )",192.9.21.202,No,Off,7c2b4d01dcf34c1ca6933f065eba0cb7,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-23 22:38,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT096,국내 법인,lgo7672,N/A,PC Group,개발1팀 : 이귀욱,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR20001Z,2023-03-02 4:51,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:11:43 AM )",192.9.21.104,No,Off,a4aa1977f8674b0098b5140f5143d0fe,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 8:23,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT184,국내 법인,sula9188,N/A,PC Group,생산기술2팀 : 안슬아,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR5001VP,2023-03-02 4:59,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 02, 2023 07:18:44 AM )",192.9.208.203,No,Off,c238a14238344497baa265d1319e0678,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-24 23:48,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-AC-DT043,국내 법인,jujh,N/A,PC Group,재경1팀 : 주재현,SWHITECH,SW Hitech,221.161.63.2,22.2.5.806,KKVZ98CN5B000A,2023-03-02 5:02,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400T8A/400S8A/400T9A/400S9A",Windows,"Windows 10 Pro,19044",64 bit,16 GB,6,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,6,Online,Connected,Up to date,"Completed( Mar 02, 2023 11:01:43 PM )",192.9.207.111,No,Off,14a05d9bf4ea4ed1b870dfccf7a5b4e4,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 23:41,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW211120013NT,국내 법인,error1695,N/A,PC Group,품질보증팀 : 이상진,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR30002F,2023-03-02 5:08,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 06:27:01 AM )",192.9.35.29,No,Off,1f6dfad8d912486780c1873cd59d8ae1,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:24,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT126,국내 법인,bk9189,N/A,PC Group,생산기술1팀 : 공부경,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,1CT191GMA00005,2023-03-02 5:17,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XBE/350XBE",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-8565U CPU @ 1.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 02, 2023 06:24:40 AM )",192.9.35.77,No,Off,3f5fb62776854c0faceae6c8fbb7742d,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-05 1:41,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PP-NT034,국내 법인,whitesky3718,N/A,PC Group,자재지원1팀 : 이상훈,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR300026,2023-03-02 5:32,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 06:16:44 AM )",192.9.36.92,No,Off,a85d63ff48fc47e083c3679b0bca2e12,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:42,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PP-NT099,국내 법인,bluebell9,N/A,PC Group,자재지원1팀 : 박경수,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,0YNN91GM400015,2023-03-02 5:35,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 370E5M/371B5M/371B5S",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 02, 2023 06:55:37 AM )",192.9.36.104,No,Off,9914ade57dae4971948d4911a311196a,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-24 22:43,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-BP-NT070,국내 법인,dalmasw,N/A,PC Group,임원 : 이동주,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR5001V8,2023-03-02 5:37,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Offline,Connected,Up to date,"Completed( Mar 02, 2023 06:04:31 AM )",192.9.36.164,No,Off,14ab4f7431884154a1868859bbd96359,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-12 9:18,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PP-NT086,국내 법인,psw2166,N/A,PC Group,자재지원1팀 : 박상우,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR80002Q,2023-03-02 5:39,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 06:17:51 AM )",192.9.36.93,No,Off,a1ca3fc1f5b34b7e8ad9d3e62b807e46,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:37,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT038,국내 법인,sasinline,N/A,PC Group,개발1팀 : 김광민,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,0YNN91IM200061,2023-03-02 5:54,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 370E5M/371B5M/371B5S",Windows,"Windows 7 Professional ,7601 SP1",64 bit,8 GB,8,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:11:34 AM )",192.9.21.57,No,Off,9e05a5ac80434d1084b024390ae4d5e9,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:52,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PP-NT045,국내 법인,jaehanss78,N/A,PC Group,보전1팀 : 박재한,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR30003H,2023-03-02 6:07,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:34:29 AM )",192.9.35.115,No,Off,9589ac47995f4131ab79ba8fb1a58091,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:40,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-AC-DT015,국내 법인,hanghyeon.jo,N/A,PC Group,재경1팀 : 조항현,SWHITECH,SW Hitech,221.161.63.2,22.2.5.806,KM0B98CR4A005J,2023-03-02 6:14,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400TCA/400SCA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,12,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,12,Offline,Connected,Up to date,"Completed( Mar 02, 2023 06:43:07 AM )",192.9.207.236,No,Off,099e92ead2284032be7adb49bbdf1fbc,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-23 22:47,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-RND-NT084,국내 법인,KSNAM,N/A,PC Group,신뢰성연구팀 : 남기성,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KPV799YT40006VD,2023-03-02 6:14,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:51:56 AM )",192.9.29.159,No,Off,8ff91131cb6f4ec59a431bd57977313f,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 6:21,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT197,국내 법인,timsss,N/A,PC Group,생산기술2팀 : 박유태,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR80001X,2023-03-02 6:25,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:07:06 AM )",192.9.208.176,No,Off,a27a347bd72a495987e12852e3a88cee,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-12 10:02,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PP-NT090,국내 법인,mcdo,N/A,PC Group,자재지원1팀 : 김형준,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR80001F,2023-03-02 6:25,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:24:28 AM )",192.9.36.96,No,Off,11335323a14e42f98535a132b5025883,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:35,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SWAIN-D01,국내 법인,tfgc2312,N/A,PC Group,아산안전보건팀 : 정영운,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,HYMK98CDBB001N,2023-03-02 6:34,desktop,"SAMSUNG ELECTRONICS CO., LTD. - Samsung DeskTop System",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,4,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:02:09 AM )",192.9.204.62,No,Off,f6fa79ddf0f341fe97b260eb08fce91b,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 21:46,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-MD-NT119,국내 법인,kjy8611,N/A,PC Group,개발2팀 : 김재용,SWHITECH,SW Hitech,59.25.125.210,22.2.5.806,KPV799YT30002VR,2023-03-02 6:49,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 08:31:31 AM )",192.9.195.90,No,Off,8ce9bc91c13a43b2a885a16bede1f7a4,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:56,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-AC-DT071,국내 법인,eychoi111,N/A,PC Group,재경1팀 : 최의용,SWHITECH,SW Hitech,221.161.63.2,22.2.5.806,KLSF98CR6B000A,2023-03-02 6:54,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400TCA/400SCA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,12,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,12,Offline,Connected,Up to date,"Completed( Mar 02, 2023 08:31:29 AM )",192.9.207.81,No,Off,84e95b947abd4fc2928f443783b5714e,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-24 23:13,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-AC-DT077,국내 법인,takecarebz,N/A,PC Group,재경3팀 : 김범주,SWHITECH,SW Hitech,221.161.63.2,22.2.5.806,KRFY98CT6A0006,2023-03-02 7:00,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400TDA/400SDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,12,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:46:11 AM )",192.9.207.237,No,Off,631e04e410874620bec23f64cfd6c269,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-18 22:21,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW223020001NT,국내 법인,hyunhanga,N/A,PC Group,글로벌개발팀 : 한가현,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KN2S99YR30002E,2023-03-02 7:01,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19045",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 08:08:14 AM )",192.9.21.125,No,Off,4323800d6ac5405f85991988f1cbdace,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:55,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-AC-DT016,국내 법인,asdfin1013,N/A,PC Group,재경3팀 : 김병인,SWHITECH,SW Hitech,221.161.63.2,22.2.5.806,KM0B98CR4A005K,2023-03-02 7:02,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400TCA/400SCA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,12,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,12,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:55:24 AM )",192.168.70.5,No,Off,843a6df1834a4db1aef346d7ca10956c,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:49,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-NT266,국내 법인,hc.seong,N/A,PC Group,핫스탬핑관리팀 : 성희찬,SWHITECH,SW Hitech,220.81.143.1,22.2.5.806,KPV799YT90000QD,2023-03-02 7:04,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:32:37 AM )",192.10.41.120,No,Off,a51523eeaf244f9fb3e785200c0e11aa,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:37,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-AC-DT060,국내 법인,kj710100,N/A,PC Group,임원 : 박홍근,SWHITECH,SW Hitech,221.161.63.2,22.2.5.806,KF1X98CM4A0006,2023-03-02 7:05,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400T7A/400S7A",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-6600K CPU @ 3.50GHz,4,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:49:46 AM )",192.9.207.90,No,Off,8d8c00c26b464e86a791393d53434d14,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-24 1:47,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-AC-DT073,국내 법인,daewon.kwon,N/A,PC Group,재경3팀 : 권대원,SWHITECH,SW Hitech,221.161.63.2,22.2.5.806,KRFY98CT6A000X,2023-03-02 7:11,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400TDA/400SDA",Windows,"Windows 10 Pro,19044",64 bit,16 GB,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,12,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:51:54 AM )",192.9.207.93,No,Off,abbaec538a68483c9e9132fdf0194072,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-25 22:43,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-PT-DT023,국내 법인,kangcj88,N/A,PC Group,보전2팀 : 강철중,SWHITECH,SW Hitech,175.200.199.2,22.2.5.806,KF1X98CM4A000C,2023-03-02 7:16,desktop,"SAMSUNG ELECTRONICS CO., LTD. - 400T7A/400S7A",Windows,"Windows 10 Pro,19044",64 bit,8 GB,4,Intel(R) Core(TM) i5-6600K CPU @ 3.50GHz,4,Offline,Connected,Up to date,"Completed( Mar 02, 2023 07:54:36 AM )",192.9.35.132,No,Off,e0cec5db1d924e88806a3b7cae77890b,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-05 22:43,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
SW-OF-NT004,국내 법인,leekh,N/A,PC Group,임원 : 이규현,SWHITECH,SW Hitech,220.81.143.1,22.2.5.806,KN2S99YR200032,2023-03-02 7:18,laptop,"SAMSUNG ELECTRONICS CO., LTD. - 550XDA",Windows,"Windows 10 Pro,19044",64 bit,8 GB,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,8,Online,Connected,Up to date,"Completed( Mar 02, 2023 07:47:56 AM )",192.10.41.15,No,Off,efda5e91b71f406890e6afb5b7df1bbf,1.63E+18,N/A,N/A,Not disabled,N/A,2023-04-24 22:52,MSI,No,No,disabled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
